Scheduled Charges,Refresh key: Charge Code,Refresh key: Lease ID,Unit Type,Property,Related Import Lease,Import Lease - Lease - Record ID#,Related Import Lease (ref),xQuery - Related Lease,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By,Refresh key
"$1,355",Base Rent,R13255843,C4,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3643,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255843_Base Rent
"$1,355",Base Rent,R13255957,C4,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3644,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255957_Base Rent
"$1,175",Base Rent,R13202151,D1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3648,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13202151_Base Rent
"$1,225",Base Rent,R13273474,D1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3652,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273474_Base Rent
"$1,165",Base Rent,R13270465,D1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3655,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270465_Base Rent
"$1,175",Base Rent,R13247258,D1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3656,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247258_Base Rent
"$1,200",Base Rent,R13261348,D1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3658,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13261348_Base Rent
"$1,230",Base Rent,R13256280,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3669,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13256280_Base Rent
"$1,230",Base Rent,R13256283,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3670,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13256283_Base Rent
"$1,230",Base Rent,R13252565,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3671,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252565_Base Rent
"$1,240",Base Rent,R13273383,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3676,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273383_Base Rent
"$1,220",Base Rent,R13271558,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3677,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13271558_Base Rent
"$1,215",Base Rent,R13245208,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3681,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245208_Base Rent
"$1,215",Base Rent,R13245204,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3682,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245204_Base Rent
"$1,205",Base Rent,R13193562,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3686,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13193562_Base Rent
"$1,195",Base Rent,R13193654,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3687,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13193654_Base Rent
"$1,205",Base Rent,R13193732,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3688,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13193732_Base Rent
"$1,215",Base Rent,R13193728,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3689,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13193728_Base Rent
"$1,205",Base Rent,R13249394,D2,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3696,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13249394_Base Rent
"$1,235",Base Rent,R13251022,D1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3719,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251022_Base Rent
"$1,880",Base Rent,R13245673,S1,The Academy on Charles,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3720,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245673_Base Rent
"$1,325",Base Rent,R13272721,D1,The Academy Palomar,,,,"34,631",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3723,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272721_Base Rent
"$1,325",Base Rent,R13272722,D1,The Academy Palomar,,,,"34,632",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3724,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272722_Base Rent
"$1,325",Base Rent,R13272724,D1,The Academy Palomar,,,,"34,633",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3725,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272724_Base Rent
"$1,325",Base Rent,R13272725,D1,The Academy Palomar,,,,"34,634",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3726,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272725_Base Rent
"$1,325",Base Rent,R13254451,D1,The Academy Palomar,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3732,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254451_Base Rent
"$1,325",Base Rent,R13254448,D1,The Academy Palomar,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3740,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254448_Base Rent
"$1,310",Base Rent,R13162543,E1,The Academy Palomar,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3744,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13162543_Base Rent
"$1,665",Base Rent,R13084898,A1,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3758,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13084898_Base Rent
"$1,270",Base Rent,R13264233,B4 XL,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3793,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13264233_Base Rent
$935,Base Rent,R13254543,D1,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3798,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254543_Base Rent
$935,Base Rent,R13252249,D1,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3799,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252249_Base Rent
$865,Base Rent,R13264290,D4,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3888,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13264290_Base Rent
"$1,195",Base Rent,R13245820,M1,The Dean Campustown,,,,"36,696",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3925,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245820_Base Rent
"$1,395",Base Rent,R13270586,S1,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3943,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270586_Base Rent
"$1,395",Base Rent,R13251062,S1,The Dean Campustown,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3946,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251062_Base Rent
"$1,460",Base Rent,R13256140,A1,The Rise at Northgate,,,,"31,159",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3956,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13256140_Base Rent
"$1,505",Base Rent,R13270555,A1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3957,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270555_Base Rent
"$1,410",Base Rent,R13244304,A1,The Rise at Northgate,,,,"31,109",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3958,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244304_Base Rent
$960,Base Rent,R13216662,B1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3959,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13216662_Base Rent
"$1,010",Base Rent,R13272026,B1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3960,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272026_Base Rent
"$1,005",Base Rent,R13270585,B1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3966,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270585_Base Rent
$940,Base Rent,R13245941,B1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3969,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13245941_Base Rent
"$1,005",Base Rent,R13271645,B1,The Rise at Northgate,,,,"31,160",04-15-2021 07:50 PM,01-23-2022 06:22 PM,3971,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13271645_Base Rent
"$1,210",Base Rent,R13251089,B2,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3974,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251089_Base Rent
$765,Base Rent,R13209447,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3976,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13209447_Base Rent
$720,Base Rent,R13244829,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3979,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244829_Base Rent
$745,Base Rent,R13246836,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3990,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13246836_Base Rent
$760,Base Rent,R13248363,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3997,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13248363_Base Rent
$770,Base Rent,R13226906,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,3998,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13226906_Base Rent
$735,Base Rent,R13254651,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,4000,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254651_Base Rent
$720,Base Rent,R13251990,D1,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,4010,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13251990_Base Rent
$760,Base Rent,R13243781,D3,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,4015,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13243781_Base Rent
$735,Base Rent,R13244437,D3,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,4016,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13244437_Base Rent
$740,Base Rent,R13247632,D3,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,4020,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247632_Base Rent
$730,Base Rent,R13270162,E2,The Rise at Northgate,,,,,04-15-2021 07:50 PM,01-23-2022 06:22 PM,4023,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13270162_Base Rent
"$1,295",Base Rent,R13255701,S1,The Rise at Northgate,,,,"30,512",04-15-2021 07:50 PM,01-23-2022 06:22 PM,4028,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13255701_Base Rent
"$2,295",Base Rent,R13277593,S1,1047 Commonwealth Avenue,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4042,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277593_Base Rent
"$2,445",Base Rent,R13281005,S3,1047 Commonwealth Avenue,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4061,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13281005_Base Rent
"$2,345",Base Rent,R13280968,S3,1047 Commonwealth Avenue,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4066,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280968_Base Rent
"$2,745",Base Rent,R13280176,S6,1047 Commonwealth Avenue,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4076,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280176_Base Rent
$980,Base Rent,R13278086,D2,Academy 65,,,,"32,083",04-28-2021 02:17 PM,01-23-2022 06:22 PM,4103,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278086_Base Rent
$950,Base Rent,R13278091,D2,Academy 65,,,,"32,084",04-28-2021 02:17 PM,01-23-2022 06:22 PM,4104,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278091_Base Rent
$950,Base Rent,R13278509,D2,Academy 65,,,,"32,085",04-28-2021 02:17 PM,01-23-2022 06:22 PM,4105,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278509_Base Rent
$980,Base Rent,R13278515,D2,Academy 65,,,,"32,086",04-28-2021 02:17 PM,01-23-2022 06:22 PM,4106,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278515_Base Rent
$625,Base Rent,R13277788,D1,Academy Lincoln,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4136,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277788_Base Rent
"$1,215",Base Rent,R13278079,B1,Everly on The Loop,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4150,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278079_Base Rent
"$1,215",Base Rent,R13278083,B1,Everly on The Loop,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4151,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278083_Base Rent
"$1,215",Base Rent,R13278329,B1,Everly on The Loop,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4152,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278329_Base Rent
"$1,365",Base Rent,R13280987,B1,Everly on The Loop,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4157,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280987_Base Rent
"$1,150",Base Rent,R13280498,A1,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4177,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280498_Base Rent
$795,Base Rent,R13278944,D1,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4196,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278944_Base Rent
$795,Base Rent,R13280869,D1,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4199,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280869_Base Rent
$795,Base Rent,R13278707,D1,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4208,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278707_Base Rent
$795,Base Rent,R13278377,D1,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4217,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278377_Base Rent
$850,Base Rent,R13280425,D3,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4222,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280425_Base Rent
$815,Base Rent,R13280423,D3,SOVA,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4223,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280423_Base Rent
"$1,500",Base Rent,R13278059,a1a 1F Stack,Station Nine,,,,"32,812",04-28-2021 02:17 PM,01-23-2022 06:22 PM,4238,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278059_Base Rent
$595,Base Rent,R13278613,D1,The Academy at Frisco,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4279,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278613_Base Rent
$850,Base Rent,R13280854,Studio,The Academy at Frisco,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4295,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280854_Base Rent
"$1,325",Base Rent,R13227431,D1,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4298,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13227431_Base Rent
"$1,325",Base Rent,R13252272,D1,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4301,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252272_Base Rent
"$1,325",Base Rent,R13252465,D1,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4302,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13252465_Base Rent
"$1,335",Base Rent,R13269749,D1,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4308,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13269749_Base Rent
"$1,335",Base Rent,R13273815,D1,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4314,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273815_Base Rent
"$1,405",Base Rent,R13280070,D1,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4317,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280070_Base Rent
"$1,325",Base Rent,R13254638,D2,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4320,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254638_Base Rent
"$1,325",Base Rent,R13254679,D2,The Academy Chorro,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4321,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254679_Base Rent
"$1,475",Base Rent,R13279860,B1,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4343,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13279860_Base Rent
"$1,475",Base Rent,R13279869,B1,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4344,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13279869_Base Rent
"$1,425",Base Rent,R13280268,B5,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4347,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280268_Base Rent
"$1,425",Base Rent,R13280348,B5,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4348,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280348_Base Rent
"$1,515",Base Rent,R13277601,B6,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4349,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277601_Base Rent
"$1,515",Base Rent,R13277615,B6,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4350,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13277615_Base Rent
"$1,330",Base Rent,R13194120,C1,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4351,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13194120_Base Rent
"$1,295",Base Rent,R13279009,C2,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4355,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13279009_Base Rent
"$1,295",Base Rent,R13279017,C2,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4356,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13279017_Base Rent
"$1,315",Base Rent,R13278564,C2,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4358,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278564_Base Rent
"$1,325",Base Rent,R13280167,C2,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4360,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280167_Base Rent
"$1,245",Base Rent,R13278155,D1,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4365,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278155_Base Rent
"$1,235",Base Rent,R13269854,D1,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4366,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13269854_Base Rent
"$1,215",Base Rent,R13274238,D3,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4375,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13274238_Base Rent
"$1,215",Base Rent,R13272882,D3,The Academy on Charles,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4376,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13272882_Base Rent
"$1,325",Base Rent,R13254472,D1,The Academy Palomar,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4389,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13254472_Base Rent
"$1,325",Base Rent,R13279619,D1,The Academy Palomar,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4393,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13279619_Base Rent
"$1,115",Base Rent,R13119520,B2,The Dean Campustown,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4407,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13119520_Base Rent
"$1,230",Base Rent,R13280690,B4 XL,The Dean Campustown,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4409,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280690_Base Rent
"$1,230",Base Rent,R13280436,B4 XL,The Dean Campustown,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4411,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280436_Base Rent
$845,Base Rent,R13279055,D1,The Dean Campustown,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4414,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13279055_Base Rent
"$1,010",Base Rent,R13278541,B1,The Rise at Northgate,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4432,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13278541_Base Rent
$730,Base Rent,R13273543,D1,The Rise at Northgate,,,,,04-28-2021 02:17 PM,01-23-2022 06:22 PM,4437,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13273543_Base Rent
