Lease ID,Lease Interval ID,Scheduled Charge ID,Charge Code ID,Charge Code,Charge Type,Charge Start Date,Charge End Date,Charge Amount,Charge Frequency,timestamp,owner,xQuery - Related Lease,Related Code,Charge Usage,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
"13,316,981","16,901,419","40,998,098","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10741,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,317,182","16,862,148","40,841,930","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$850,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10742,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,317,182","16,862,148","40,842,099","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10743,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,317,184","16,862,099","40,841,881","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$860,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10744,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,317,184","16,862,099","40,842,045","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10745,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,318,202","16,934,594","41,150,328","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$905,Monthly,1669105271,gmh,"33,578","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10746,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,318,202","16,934,594","41,150,396","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"33,578","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10747,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,318,351","16,912,142","41,055,603","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$945,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10748,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,318,351","16,912,142","41,055,679","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10749,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,320,274","16,903,036","41,006,244","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$865,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10750,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,320,274","16,903,036","41,006,245","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10751,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,320,329","16,910,556","41,050,343","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$875,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10752,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,320,329","16,910,556","41,050,428","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10753,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,320,599","16,945,795","41,178,757","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10754,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,320,599","16,945,795","41,178,688","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$915,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10755,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,321,063","16,912,115","41,055,576","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$895,Monthly,1669105271,gmh,"31,023","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10756,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,321,063","16,912,115","41,055,648","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,023","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,10757,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
